machine_id,machine_type,hospital_site,install_date,date,daily_usage_hours
XR-301,X-ray,Riverside General,2014-06-18,2023-02-12,4.94
XR-301,X-ray,Riverside General,2014-06-18,2023-02-13,13.09
XR-301,X-ray,Riverside General,2014-06-18,2023-02-14,13.75
XR-301,X-ray,Riverside General,2014-06-18,2023-02-15,15.32
XR-301,X-ray,Riverside General,2014-06-18,2023-02-16,14.35
XR-301,X-ray,Riverside General,2014-06-18,2023-02-17,11.85
XR-301,X-ray,Riverside General,2014-06-18,2023-02-18,8.01
XR-301,X-ray,Riverside General,2014-06-18,2023-02-19,6.77
XR-301,X-ray,Riverside General,2014-06-18,2023-02-20,13.5
XR-301,X-ray,Riverside General,2014-06-18,2023-02-21,11.76
XR-301,X-ray,Riverside General,2014-06-18,2023-02-22,15.82
XR-301,X-ray,Riverside General,2014-06-18,2023-02-23,14.49
XR-301,X-ray,Riverside General,2014-06-18,2023-02-24,13.66
XR-301,X-ray,Riverside General,2014-06-18,2023-02-25,7.83
XR-301,X-ray,Riverside General,2014-06-18,2023-02-26,6.0
XR-301,X-ray,Riverside General,2014-06-18,2023-02-27,13.14
XR-301,X-ray,Riverside General,2014-06-18,2023-02-28,15.0
XR-301,X-ray,Riverside General,2014-06-18,2023-03-01,14.33
XR-301,X-ray,Riverside General,2014-06-18,2023-03-02,14.01
XR-301,X-ray,Riverside General,2014-06-18,2023-03-03,13.9
XR-301,X-ray,Riverside General,2014-06-18,2023-03-04,8.05
XR-301,X-ray,Riverside General,2014-06-18,2023-03-05,5.96
XR-301,X-ray,Riverside General,2014-06-18,2023-03-06,12.78
XR-301,X-ray,Riverside General,2014-06-18,2023-03-07,11.95
XR-301,X-ray,Riverside General,2014-06-18,2023-03-08,14.41
XR-301,X-ray,Riverside General,2014-06-18,2023-03-09,14.43
XR-301,X-ray,Riverside General,2014-06-18,2023-03-10,14.26
XR-301,X-ray,Riverside General,2014-06-18,2023-03-11,8.69
XR-301,X-ray,Riverside General,2014-06-18,2023-03-12,4.46
XR-301,X-ray,Riverside General,2014-06-18,2023-03-13,14.6
XR-301,X-ray,Riverside General,2014-06-18,2023-03-14,13.69
XR-301,X-ray,Riverside General,2014-06-18,2023-03-15,13.2
XR-301,X-ray,Riverside General,2014-06-18,2023-03-16,13.39
XR-301,X-ray,Riverside General,2014-06-18,2023-03-17,15.96
XR-301,X-ray,Riverside General,2014-06-18,2023-03-18,6.33
XR-301,X-ray,Riverside General,2014-06-18,2023-03-19,5.36
XR-301,X-ray,Riverside General,2014-06-18,2023-03-20,11.89
XR-301,X-ray,Riverside General,2014-06-18,2023-03-21,13.62
XR-301,X-ray,Riverside General,2014-06-18,2023-03-22,13.26
XR-301,X-ray,Riverside General,2014-06-18,2023-03-23,11.44
XR-301,X-ray,Riverside General,2014-06-18,2023-03-24,14.16
XR-301,X-ray,Riverside General,2014-06-18,2023-03-25,7.82
XR-301,X-ray,Riverside General,2014-06-18,2023-03-26,2.5
XR-301,X-ray,Riverside General,2014-06-18,2023-03-27,14.66
XR-301,X-ray,Riverside General,2014-06-18,2023-03-28,15.32
XR-301,X-ray,Riverside General,2014-06-18,2023-03-29,15.38
XR-301,X-ray,Riverside General,2014-06-18,2023-03-30,14.13
XR-301,X-ray,Riverside General,2014-06-18,2023-03-31,13.79
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-01,15.3
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-02,10.15
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-03,6.09
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-04,12.8
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-05,14.06
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-06,14.32
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-07,11.85
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-08,14.35
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-09,10.8
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-10,5.55
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-11,15.46
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-12,14.04
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-13,13.76
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-14,14.26
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-15,12.94
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-16,7.24
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-17,6.24
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-18,15.35
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-19,12.75
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-20,14.9
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-21,13.74
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-22,14.21
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-23,8.81
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-24,5.94
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-25,13.93
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-26,15.39
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-27,14.18
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-28,14.52
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-29,12.92
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-30,10.68
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-01,5.36
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-02,14.62
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-03,12.07
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-04,12.93
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-05,15.2
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-06,14.15
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-07,6.2
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-08,5.98
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-09,13.24
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-10,15.39
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-11,13.74
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-12,13.24
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-13,15.13
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-14,7.31
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-15,3.75
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-16,13.62
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-17,14.75
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-18,12.37
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-19,12.0
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-20,14.74
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-21,7.64
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-22,4.41
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-23,11.79
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-24,13.09
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-25,13.83
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-26,14.86
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-27,12.99
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-28,10.12
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-29,4.09
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-30,13.08
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-31,15.53
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-01,14.07
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-02,13.23
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-03,13.67
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-04,9.79
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-05,6.46
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-06,12.94
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-07,13.79
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-08,13.94
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-09,12.75
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-10,13.77
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-11,8.31
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-12,6.1
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-13,15.16
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-14,13.47
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-15,13.6
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-16,14.57
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-17,13.19
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-18,8.95
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-19,4.75
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-20,12.77
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-21,12.78
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-22,15.43
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-23,13.66
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-24,15.64
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-25,7.74
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-26,5.16
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-27,16.47
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-28,12.67
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-29,11.75
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-30,15.25
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-01,12.93
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-02,8.28
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-03,4.2
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-04,14.13
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-05,12.79
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-06,13.64
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-07,14.33
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-08,12.73
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-09,7.53
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-10,4.46
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-11,12.26
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-12,13.37
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-13,13.97
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-14,13.4
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-15,13.54
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-16,8.28
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-17,4.12
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-18,14.6
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-19,15.42
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-20,13.33
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-21,14.37
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-22,13.57
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-23,8.7
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-24,6.56
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-25,14.4
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-26,11.89
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-27,14.34
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-28,15.19
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-29,13.59
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-30,9.4
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-07-31,4.08
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-01,12.2
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-02,13.99
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-03,11.9
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-04,13.57
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-05,15.25
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-06,6.2
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-07,3.44
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-08,12.7
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-09,13.77
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-10,13.43
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-11,15.37
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-12,14.89
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-13,8.85
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-14,5.0
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-15,14.27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-16,12.89
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-17,14.78
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-18,12.61
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-19,14.75
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-20,9.61
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-21,5.07
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-22,13.64
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-23,14.28
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-24,10.69
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-25,14.17
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-26,13.71
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-27,8.25
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-28,5.62
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-29,13.75
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-30,12.58
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-08-31,13.68
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-01,13.91
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-02,13.96
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-03,8.48
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-04,5.99
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-05,12.64
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-06,14.03
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-07,15.25
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-08,11.93
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-09,14.03
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-10,7.66
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-11,4.43
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-12,12.84
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-13,13.65
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-14,15.86
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-15,12.45
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-16,12.55
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-17,6.87
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-18,6.74
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-19,13.33
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-20,13.81
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-21,13.39
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-22,12.8
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-23,13.58
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-24,11.01
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-25,6.37
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-26,12.9
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-27,14.55
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-28,12.92
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-29,11.88
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-09-30,14.96
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-01,9.58
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-02,5.99
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-03,13.32
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-04,13.65
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-05,14.66
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-06,14.27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-07,13.4
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-08,6.52
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-09,4.97
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-10,15.02
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-11,12.52
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-12,14.54
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-13,14.2
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-14,14.66
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-15,9.26
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-16,4.08
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-17,12.06
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-18,13.25
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-19,14.81
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-20,13.24
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-21,13.07
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-22,6.3
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-23,6.77
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-24,14.74
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-25,14.68
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-26,14.9
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-27,14.47
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-28,13.57
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-29,8.12
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-30,4.37
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-10-31,16.73
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-01,14.45
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-02,13.33
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-03,14.35
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-04,12.72
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-05,9.96
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-06,4.12
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-07,14.39
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-08,15.01
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-09,14.26
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-10,13.94
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-11,13.85
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-12,8.24
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-13,4.21
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-14,13.34
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-15,15.46
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-16,13.72
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-17,12.97
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-18,13.27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-19,9.51
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-20,5.59
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-21,14.45
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-22,13.55
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-23,14.47
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-24,13.13
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-25,13.55
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-26,9.37
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-27,5.8
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-28,12.76
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-29,12.89
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-11-30,13.96
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-01,15.73
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-02,11.73
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-03,8.61
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-04,3.33
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-05,13.14
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-06,13.44
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-07,13.37
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-08,13.25
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-09,13.84
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-10,7.71
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-11,3.23
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-12,14.69
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-13,14.66
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-14,14.76
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-15,12.14
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-16,14.16
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-17,9.05
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-18,3.71
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-19,13.85
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-20,13.71
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-21,15.86
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-22,15.95
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-23,12.01
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-24,11.04
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-25,3.84
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-26,14.91
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-27,14.9
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-28,12.74
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-29,14.38
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-30,13.72
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-12-31,8.91
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-01,5.1
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-02,15.15
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-03,13.92
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-04,13.65
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-05,15.04
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-06,14.47
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-07,9.11
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-08,4.11
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-09,12.69
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-10,13.21
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-11,13.15
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-12,14.7
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-13,14.91
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-14,8.13
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-15,6.42
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-16,15.34
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-17,14.1
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-18,12.93
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-19,15.57
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-20,13.77
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-21,8.44
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-22,4.47
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-23,12.86
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-24,12.22
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-25,14.53
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-26,12.97
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-27,17.2
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-28,7.11
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-29,3.46
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-30,14.4
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-01-31,15.52
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-01,13.91
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-02,14.47
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-03,11.81
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-04,7.56
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-05,3.66
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-06,11.75
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-07,13.24
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-08,11.37
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-09,12.38
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-10,13.24
