machine_id,machine_type,hospital_site,install_date,date,daily_usage_hours,age_years,manufacturer,last_service_date
XR-301,X-ray,Riverside General,2014-06-18,2022-10-11,11.58,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-12,14.51,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-13,11.91,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-14,14.08,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-15,7.27,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-16,3.53,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-17,13.25,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-18,13.53,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-19,13.03,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-20,14.38,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-21,13.25,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-22,9.32,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-23,5.12,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-24,12.97,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-25,12.78,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-26,11.92,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-27,14.06,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-28,13.35,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-29,5.63,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-30,4.22,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-31,12.75,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-01,15.47,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-02,11.86,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-03,12.15,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-04,14.96,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-05,9.73,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-06,3.99,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-07,13.04,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-08,14.41,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-09,11.18,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-10,11.69,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-11,13.43,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-12,13.23,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-13,4.33,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-14,13.85,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-15,14.98,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-16,16.05,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-17,13.1,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-18,13.72,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-19,10.25,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-20,3.13,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-21,14.87,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-22,12.62,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-23,13.85,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-24,13.47,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-25,12.68,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-26,7.16,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-27,5.11,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-28,14.83,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-29,13.59,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-11-30,13.81,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-01,14.36,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-02,12.67,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-03,9.06,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-04,5.71,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-05,16.6,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-06,13.32,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-07,13.23,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-08,14.58,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-09,14.64,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-10,7.65,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-11,4.36,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-12,14.33,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-13,12.83,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-14,13.29,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-15,13.84,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-16,14.83,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-17,7.58,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-18,2.78,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-19,11.63,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-20,12.35,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-21,12.29,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-22,13.57,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-23,12.43,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-24,7.47,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-25,3.96,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-26,13.25,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-27,15.19,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-28,14.46,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-29,13.75,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-30,13.23,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2022-12-31,7.77,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-01,5.17,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-02,14.38,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-03,12.74,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-04,13.78,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-05,11.5,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-06,13.97,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-07,9.08,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-08,4.5,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-09,15.73,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-10,12.77,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-11,13.98,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-12,13.7,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-13,13.23,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-14,8.12,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-15,4.93,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-16,14.67,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-17,15.25,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-18,13.73,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-19,14.63,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-20,12.96,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-21,9.08,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-22,3.97,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-23,14.94,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-24,16.17,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-25,13.6,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-26,11.32,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-27,13.13,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-28,9.6,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-29,5.42,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-30,14.01,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-01-31,14.85,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-01,14.27,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-02,15.08,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-03,14.75,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-04,9.92,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-05,5.2,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-06,14.73,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-07,13.4,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-08,13.07,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-09,15.61,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-10,13.97,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-11,9.13,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-12,4.94,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-13,13.09,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-14,13.75,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-15,15.32,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-16,14.35,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-17,11.85,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-18,8.01,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-19,6.77,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-20,13.5,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-21,11.76,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-22,15.82,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-23,14.49,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-24,13.66,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-25,7.83,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-26,6.0,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-27,13.14,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-02-28,15.0,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-01,14.33,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-02,14.01,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-03,13.9,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-04,8.05,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-05,5.96,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-06,12.78,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-07,11.95,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-08,14.41,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-09,14.43,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-10,14.26,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-11,8.69,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-12,4.46,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-13,14.6,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-14,13.69,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-15,13.2,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-16,13.39,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-17,15.96,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-18,6.33,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-19,5.36,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-20,11.89,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-21,13.62,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-22,13.26,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-23,11.44,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-24,14.16,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-25,7.82,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-26,2.5,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-27,14.66,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-28,15.32,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-29,15.38,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-30,14.13,8.78,Canon Medical,2023-02-27
XR-301,X-ray,Riverside General,2014-06-18,2023-03-31,13.79,8.78,Canon Medical,2023-02-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-01,15.3,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-02,10.15,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-03,6.09,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-04,12.8,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-05,14.06,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-06,14.32,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-07,11.85,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-08,14.35,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-09,10.8,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-10,5.55,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-11,15.46,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-12,14.04,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-13,13.76,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-14,14.26,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-15,12.94,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-16,7.24,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-17,6.24,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-18,15.35,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-19,12.75,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-20,14.9,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-21,13.74,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-22,14.21,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-23,8.81,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-24,5.94,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-25,13.93,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-26,15.39,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-27,14.18,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-28,14.52,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-29,12.92,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-04-30,10.68,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-01,5.36,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-02,14.62,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-03,12.07,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-04,12.93,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-05,15.2,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-06,14.15,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-07,6.2,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-08,5.98,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-09,13.24,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-10,15.39,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-11,13.74,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-12,13.24,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-13,15.13,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-14,7.31,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-15,3.75,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-16,13.62,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-17,14.75,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-18,12.37,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-19,12.0,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-20,14.74,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-21,7.64,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-22,4.41,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-23,11.79,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-24,13.09,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-25,13.83,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-26,14.86,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-27,12.99,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-28,10.12,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-29,4.09,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-30,13.08,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-05-31,15.53,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-01,14.07,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-02,13.23,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-03,13.67,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-04,9.79,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-05,6.46,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-06,12.94,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-07,13.79,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-08,13.94,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-09,12.75,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-10,13.77,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-11,8.31,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-12,6.1,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-13,15.16,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-14,13.47,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-15,13.6,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-16,14.57,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-17,13.19,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-18,8.95,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-19,4.75,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-20,12.77,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-21,12.78,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-22,15.43,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-23,13.66,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-24,15.64,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-25,7.74,5.47,Canon Medical,2022-12-27
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2022-06-26,5.16,5.47,Canon Medical,2022-12-27
